,공급능력(MW),현재수요(MW),공급예비력(MW),공급예비율(퍼센트),일시,지점명,기온(°C),강수량(mm),풍속(m/s),습도(%)
70843,99778.0,64999.91667,34778.08333,53.51286667,2019-01-31 01:00:00,서울,1.7,0,3.3,69.0
70844,99778.0,64466.49167,35311.50833,54.77786667,2019-01-31 02:00:00,서울,1.3,0,3.1,63.0
70845,99778.0,63908.21667,35869.78333,56.12798333,2019-01-31 03:00:00,서울,0.8,0,1.9,55.0
70846,99778.0,64558.71667,35219.28333,54.55770833,2019-01-31 04:00:00,서울,0.0,0,2.0,41.0
70847,99856.5,66441.01667,33415.48333,50.30673333,2019-01-31 05:00:00,서울,-0.3,0,1.9,40.0
70848,99935.0,68848.7,31086.3,45.174525,2019-01-31 06:00:00,서울,-0.7,0,3.3,35.0
70849,99935.0,72587.225,27347.775,37.70730833,2019-01-31 07:00:00,서울,-1.2,0,3.2,32.0
70850,99935.0,78844.94167,21090.05833,26.86196667,2019-01-31 08:00:00,서울,-1.6,0,3.1,29.0
70851,99935.0,82786.04167,17148.95833,20.72135833,2019-01-31 09:00:00,서울,-1.7,0,2.7,27.0
70852,99935.0,83680.9,16254.09167,19.42493333,2019-01-31 10:00:00,서울,-1.7,0,3.2,25.0
70853,99322.66667,83424.08333,15898.58333,19.06534167,2019-01-31 11:00:00,서울,-1.7,0,2.9,23.0
70854,99267.0,79359.74167,19907.25833,25.09201667,2019-01-31 12:00:00,서울,-1.7,0,3.3,23.0
70855,99267.0,81547.81667,17719.18333,21.73716667,2019-01-31 13:00:00,서울,-1.4,0,2.7,22.0
70856,99267.0,80794.93333,18472.06667,22.87153333,2019-01-31 14:00:00,서울,-0.6,0,2.5,20.0
70857,99459.0,78739.25833,20719.74167,26.31535833,2019-01-31 15:00:00,서울,0.5,0,2.3,18.0
70858,99458.5,79157.925,20300.575,25.64599167,2019-01-31 16:00:00,서울,-0.1,0,3.0,18.0
70859,99457.0,78548.03333,20908.96667,26.61983333,2019-01-31 17:00:00,서울,-1.1,0,3.0,20.0
70860,99457.0,78024.58333,21432.41667,27.47341667,2019-01-31 18:00:00,서울,-2.6,0,3.8,19.0
70861,99457.0,76095.01667,23361.98333,30.71364167,2019-01-31 19:00:00,서울,-3.5,0,4.3,21.0
70862,99457.0,74028.825,25428.175,34.35788333,2019-01-31 20:00:00,서울,-4.5,0,3.6,21.0
70863,99457.0,71923.08333,27533.925,38.28671667,2019-01-31 21:00:00,서울,-4.8,0,3.1,23.0
70864,99457.0,71260.31667,28196.68333,39.57024167,2019-01-31 22:00:00,서울,-5.2,0,3.0,28.0
70865,99457.0,72887.2,26569.79167,36.46735833,2019-01-31 23:00:00,서울,-5.6,0,3.8,30.0
70866,99457.0,69593.96667,29863.03333,42.9478,2019-02-01 00:00:00,서울,-6.2,0,2.3,32.0
70867,99457.0,67054.64167,32402.35,48.3298,2019-02-01 01:00:00,서울,-6.7,0,1.5,33.0
70868,99457.0,67442.56667,32014.43333,47.47128333,2019-02-01 02:00:00,서울,-7.1,0,1.6,37.0
70869,99457.0,66982.16667,32474.83333,48.48473333,2019-02-01 03:00:00,서울,-7.3,0,0.9,39.0
70870,99457.0,67267.04167,32189.95833,47.85593333,2019-02-01 04:00:00,서울,-7.4,0,0.7,41.0
70871,99662.41667,68503.35833,31159.05833,45.490125,2019-02-01 05:00:00,서울,-7.2,0,0.4,43.0
70872,99950.0,70674.60833,29275.38333,41.45085833,2019-02-01 06:00:00,서울,-7.2,0,0.4,47.0
70873,99950.0,74982.05833,24967.94167,33.34221667,2019-02-01 07:00:00,서울,-7.1,0,0.1,50.0
70874,99950.0,79831.025,20118.975,25.25588333,2019-02-01 08:00:00,서울,-6.9,0,0.7,48.0
70875,99950.0,80640.79167,19309.20833,23.94570833,2019-02-01 09:00:00,서울,-6.0,0,0.4,40.0
70876,99943.0,79299.8,20643.2,26.03349167,2019-02-01 10:00:00,서울,-2.4,0,1.4,33.0
70877,99841.0,77362.20833,22478.79167,29.07625,2019-02-01 11:00:00,서울,-0.1,0,1.6,29.0
70878,99822.0,72706.7,27115.29167,37.302525,2019-02-01 12:00:00,서울,1.1,0,3.6,33.0
70879,99822.0,74430.98333,25391.01667,34.1265,2019-02-01 13:00:00,서울,2.4,0,4.0,35.0
70880,99822.0,75012.0,24810.0,33.07575833,2019-02-01 14:00:00,서울,1.8,0,3.8,42.0
70881,99822.0,74075.06667,25746.93333,34.75850833,2019-02-01 15:00:00,서울,1.9,0,3.7,44.0
70882,99941.16667,74026.0,25915.16667,35.00878333,2019-02-01 16:00:00,서울,1.5,0,3.1,50.0
70883,99965.0,72916.175,27048.825,37.096975,2019-02-01 17:00:00,서울,1.5,0,2.8,54.0
70884,99965.0,72695.24167,27269.75833,37.514475,2019-02-01 18:00:00,서울,1.2,0.0,2.0,62.0
70885,99965.0,71368.49167,28596.50833,40.07570833,2019-02-01 19:00:00,서울,0.6,0,1.3,79.0
70886,99965.0,70320.03333,29644.96667,42.1628,2019-02-01 20:00:00,서울,0.4,0,1.3,62.0
70887,99965.0,68958.975,31006.025,44.96469167,2019-02-01 21:00:00,서울,0.6,0.3,1.7,57.0
70888,99965.0,68550.31667,31414.675,45.82764167,2019-02-01 22:00:00,서울,0.0,0,1.8,55.0
70889,99965.0,70438.95,29526.05,41.92800833,2019-02-01 23:00:00,서울,-0.6,0,1.4,56.0
70890,99965.0,67384.4,32580.6,48.37693333,2019-02-02 00:00:00,서울,-1.3,0,0.7,59.0
70891,99965.0,64528.13333,35436.86667,54.930975,2019-02-02 01:00:00,서울,-1.7,0,0.9,59.0
70892,99965.0,62693.19167,37271.80833,59.46678333,2019-02-02 02:00:00,서울,-2.3,0,0.1,65.0
70893,99965.0,62181.425,37783.575,60.76433333,2019-02-02 03:00:00,서울,-2.6,0,0.5,67.0
70894,99965.0,62252.56667,37712.43333,60.58016667,2019-02-02 04:00:00,서울,-3.1,0,1.1,73.0
70895,99965.0,62259.85,37705.15,60.562075,2019-02-02 05:00:00,서울,-3.0,0,1.0,76.0
70896,99965.0,62938.13333,37026.86667,58.83275,2019-02-02 06:00:00,서울,-2.3,0,1.3,73.0
70897,97094.33333,63379.4,33714.93333,53.19506667,2019-02-02 07:00:00,서울,-1.8,0,0.9,69.0
70898,95659.0,64632.55,31026.45,48.01218333,2019-02-02 08:00:00,서울,-1.3,0,1.2,67.0
70899,95659.0,64341.725,31317.275,48.67481667,2019-02-02 09:00:00,서울,-0.9,0,1.2,65.0
70900,95659.0,64548.49167,31110.51667,48.19883333,2019-02-02 10:00:00,서울,-0.3,0,1.3,63.0
70901,95659.0,63117.475,32541.525,51.57115,2019-02-02 11:00:00,서울,0.4,0,1.0,61.0
70902,95849.41667,61586.69167,34262.725,55.63420833,2019-02-02 12:00:00,서울,1.5,0,1.5,59.0
70903,96116.0,62005.39167,34110.60833,55.01253333,2019-02-02 13:00:00,서울,2.8,0,1.1,55.0
70904,96116.0,61478.78333,34637.21667,56.34545,2019-02-02 14:00:00,서울,3.7,0,1.1,53.0
70905,96116.0,61013.7,35102.3,57.533225,2019-02-02 15:00:00,서울,4.5,0,1.0,51.0
70906,96116.0,61930.25,34185.75,55.20216667,2019-02-02 16:00:00,서울,5.7,0,1.5,47.0
70907,96116.0,61813.65,34302.35,55.50305,2019-02-02 17:00:00,서울,5.7,0,0.9,49.0
70908,96116.0,62699.65,33416.35,53.29795833,2019-02-02 18:00:00,서울,3.9,0,1.1,57.0
70909,96116.0,62220.93333,33895.06667,54.47705833,2019-02-02 19:00:00,서울,3.4,0,0.9,56.0
70910,96116.0,61467.10833,34648.89167,56.37449167,2019-02-02 20:00:00,서울,3.7,0,1.1,55.0
70911,96116.0,60798.675,35317.325,58.08988333,2019-02-02 21:00:00,서울,3.5,0,0.4,55.0
70912,96116.0,61311.38333,34804.61667,56.76823333,2019-02-02 22:00:00,서울,3.6,0,1.4,55.0
70913,96116.0,63343.575,32772.425,51.7533,2019-02-02 23:00:00,서울,3.5,0,1.6,54.0
70914,96116.0,60544.88333,35571.11667,58.79981667,2019-02-03 00:00:00,서울,3.7,0.0,1.5,53.0
70915,96116.0,57728.925,38387.075,66.51200833,2019-02-03 01:00:00,서울,3.5,0,1.6,58.0
70916,96116.0,56157.55,39958.45,71.1558,2019-02-03 02:00:00,서울,3.1,0,1.1,71.0
70917,96116.0,55475.33333,40640.66667,73.26475833,2019-02-03 03:00:00,서울,2.3,0.5,1.9,82.0
70918,96116.0,55180.8,40935.2,74.18470833,2019-02-03 04:00:00,서울,2.0,0,1.8,87.0
70919,96116.0,55638.05,40477.95,72.75608333,2019-02-03 05:00:00,서울,2.1,0,2.0,94.0
70920,96040.16667,56073.99167,39966.175,71.27606667,2019-02-03 06:00:00,서울,2.3,3.5,1.9,95.0
70921,96041.0,55679.5,40361.5,72.49103333,2019-02-03 07:00:00,서울,2.5,0,2.0,95.0
70922,94997.0,56318.075,38678.925,68.69216667,2019-02-03 08:00:00,서울,2.9,0,1.4,95.0
70923,94642.0,57329.675,37312.325,65.09064167,2019-02-03 09:00:00,서울,3.2,5.0,1.4,95.0
70924,94004.0,58677.44167,35326.55833,60.21101667,2019-02-03 10:00:00,서울,3.7,0,1.2,96.0
70925,93685.0,58491.34167,35193.65833,60.17586667,2019-02-03 11:00:00,서울,4.0,0,1.1,96.0
70926,93685.0,58323.78333,35361.21667,60.63220833,2019-02-03 12:00:00,서울,4.4,3.5,0.6,96.0
70927,94050.83333,59630.89167,34419.94167,57.725925,2019-02-03 13:00:00,서울,4.5,0,0.5,96.0
70928,94124.0,60807.925,33316.075,54.79760833,2019-02-03 14:00:00,서울,4.7,0,0.2,97.0
70929,94124.0,60888.53333,33235.46667,54.58445,2019-02-03 15:00:00,서울,4.9,1.0,0.4,97.0
70930,94124.0,61047.63333,33076.36667,54.18595,2019-02-03 16:00:00,서울,4.7,0,1.1,97.0
70931,94124.0,60451.29167,33672.70833,55.71334167,2019-02-03 17:00:00,서울,4.1,0,2.5,97.0
70932,94124.0,59816.95833,34307.04167,57.35564167,2019-02-03 18:00:00,서울,3.9,1.0,2.1,97.0
70933,94182.33333,59626.64167,34555.69167,57.957275,2019-02-03 19:00:00,서울,3.8,0,2.5,97.0
70934,94224.0,58870.90833,35353.09167,60.05750833,2019-02-03 20:00:00,서울,3.7,0,2.8,96.0
70935,93807.33333,58616.30833,35191.025,60.0382,2019-02-03 21:00:00,서울,3.6,1.5,2.4,95.0
70936,93724.0,59588.96667,34135.03333,57.28710833,2019-02-03 22:00:00,서울,3.4,0,2.7,93.0
70937,93724.0,60386.525,33337.475,55.2167,2019-02-03 23:00:00,서울,2.9,0,2.6,88.0
70938,94253.83333,57791.4,36462.43333,63.12631667,2019-02-04 00:00:00,서울,2.1,0,2.2,86.0
70939,94302.0,55229.24167,39072.75833,70.771575,2019-02-04 01:00:00,서울,0.8,0,3.2,55.0
70940,94236.25,53556.85833,40679.39167,75.96850833,2019-02-04 02:00:00,서울,-0.1,0,2.7,51.0
70941,93985.33333,52610.55833,41374.775,78.645475,2019-02-04 03:00:00,서울,-1.0,0,1.9,53.0
70942,93727.0,52582.05833,41144.94167,78.249125,2019-02-04 04:00:00,서울,-1.4,0,1.6,51.0
70943,93602.0,53170.78333,40431.21667,76.04248333,2019-02-04 05:00:00,서울,-2.0,0,1.1,49.0
70944,93555.5,53619.975,39935.525,74.47979167,2019-02-04 06:00:00,서울,-2.2,0,1.5,47.0
70945,93416.0,53577.78333,39838.21667,74.35946667,2019-02-04 07:00:00,서울,-2.6,0,1.7,46.0
70946,93416.0,52295.275,41120.725,78.65971667,2019-02-04 08:00:00,서울,-3.1,0,1.2,49.0
70947,93416.0,50583.35833,42832.64167,84.6821,2019-02-04 09:00:00,서울,-2.8,0,2.1,47.0
70948,93416.0,51066.2,42349.8,82.932425,2019-02-04 10:00:00,서울,-1.7,0,2.4,43.0
70949,93416.0,50520.25,42895.75,84.91873333,2019-02-04 11:00:00,서울,-0.3,0,2.2,34.0
70950,93416.0,49800.0,43616.0,87.58360833,2019-02-04 12:00:00,서울,1.1,0,3.3,26.0
70951,93416.0,49748.35,43667.65,87.778825,2019-02-04 13:00:00,서울,1.7,0,2.7,23.0
70952,93416.0,50275.9,43140.1,85.811475,2019-02-04 14:00:00,서울,2.5,0,2.7,19.0
70953,93576.83333,51253.73333,42323.1,82.58995833,2019-02-04 15:00:00,서울,2.6,0,2.9,21.0
70954,93884.33333,52681.93333,41202.4,78.21848333,2019-02-04 16:00:00,서울,2.5,0,1.7,19.0
70955,94790.0,53603.64167,41186.35833,76.84555,2019-02-04 17:00:00,서울,1.9,0,1.9,28.0
70956,94815.0,55297.05,39517.95,71.4685,2019-02-04 18:00:00,서울,0.6,0,2.5,33.0
70957,94840.0,55179.575,39660.425,71.87581667,2019-02-04 19:00:00,서울,-0.3,0,2.3,39.0
70958,94881.66667,55143.44167,39738.225,72.06428333,2019-02-04 20:00:00,서울,-0.9,0,1.5,44.0
70959,94890.0,55216.39167,39673.60833,71.85368333,2019-02-04 21:00:00,서울,-1.3,0,1.1,46.0
70960,94890.0,56525.35,38364.65,67.87439167,2019-02-04 22:00:00,서울,-1.7,0,0.6,51.0
70961,94890.0,57562.40833,37327.59167,64.85664167,2019-02-04 23:00:00,서울,-1.9,0,0.9,52.0
70962,94816.66667,55270.50833,39546.15833,71.57793333,2019-02-05 00:00:00,서울,-2.1,0,0.1,50.0
70963,94810.0,53113.975,41696.025,78.51989167,2019-02-05 01:00:00,서울,-2.5,0,0.6,53.0
70964,94810.0,51526.81667,43283.18333,84.00914167,2019-02-05 02:00:00,서울,-2.8,0,0.4,48.0
70965,94718.33333,50833.86667,43884.46667,86.33008333,2019-02-05 03:00:00,서울,-3.2,0,0.8,54.0
70966,94164.58333,51052.05833,43112.525,84.45048333,2019-02-05 04:00:00,서울,-3.3,0,0.8,56.0
70967,94115.0,51748.675,42366.325,81.87346667,2019-02-05 05:00:00,서울,-3.6,0,1.1,59.0
70968,94023.0,52606.54167,41416.45833,78.73221667,2019-02-05 06:00:00,서울,-2.8,0,0.9,56.0
70969,93977.0,52739.11667,41237.88333,78.1966,2019-02-05 07:00:00,서울,-2.2,0,1.3,52.0
70970,93977.0,50152.19167,43824.80833,87.493,2019-02-05 08:00:00,서울,-2.1,0,1.1,45.0
70971,93977.0,47461.575,46515.425,98.022225,2019-02-05 09:00:00,서울,-1.2,0,1.3,44.0
70972,93007.0,46436.675,46570.325,100.2988,2019-02-05 10:00:00,서울,1.0,0,1.3,39.0
70973,93007.0,45900.725,47106.275,102.6323333,2019-02-05 11:00:00,서울,3.4,0,1.3,34.0
70974,93007.0,46143.93333,46863.06667,101.5585833,2019-02-05 12:00:00,서울,5.9,0,1.0,28.0
70975,93007.0,46037.70833,46969.29167,102.024,2019-02-05 13:00:00,서울,7.0,0,1.5,24.0
70976,93007.0,46200.925,46806.075,101.31125,2019-02-05 14:00:00,서울,9.3,0,1.1,18.0
70977,93804.5,46472.71667,47331.78333,101.8518333,2019-02-05 15:00:00,서울,10.1,0,2.3,19.0
70978,93877.0,46435.05833,47441.94167,102.1811583,2019-02-05 16:00:00,서울,9.2,0,2.2,17.0
70979,93877.0,48300.91667,45576.08333,94.40123333,2019-02-05 17:00:00,서울,8.7,0,1.2,18.0
70980,93877.0,50783.875,43093.125,84.87036667,2019-02-05 18:00:00,서울,7.6,0,0.7,22.0
70981,93877.0,51315.175,42561.825,82.94365,2019-02-05 19:00:00,서울,6.0,0,0.0,28.0
70982,93877.0,51802.7,42074.3,81.22105833,2019-02-05 20:00:00,서울,4.8,0,0.6,33.0
70983,93877.0,52349.98333,41527.01667,79.332925,2019-02-05 21:00:00,서울,3.8,0,0.7,35.0
70984,93877.0,54098.09167,39778.90833,73.5393,2019-02-05 22:00:00,서울,3.1,0,0.2,36.0
70985,93877.0,55446.85,38430.15,69.3244,2019-02-05 23:00:00,서울,2.7,0,1.4,41.0
70986,93877.0,53262.1,40614.9,76.27875833,2019-02-06 00:00:00,서울,2.0,0,0.3,39.0
70987,93877.0,51294.63333,42582.36667,83.023,2019-02-06 01:00:00,서울,1.6,0,0.7,47.0
70988,93877.0,50543.93333,43333.06667,85.73644167,2019-02-06 02:00:00,서울,1.0,0,1.4,50.0
70989,94046.16667,50325.375,43720.79167,86.87758333,2019-02-06 03:00:00,서울,0.4,0,1.3,56.0
70990,93583.0,50911.4,42671.6,83.81891667,2019-02-06 04:00:00,서울,0.3,0,0.8,51.0
70991,93583.0,51017.075,42565.925,83.43680833,2019-02-06 05:00:00,서울,0.3,0,1.1,54.0
70992,93583.0,50941.31667,42641.68333,83.712575,2019-02-06 06:00:00,서울,0.4,0,1.2,53.0
70993,93583.0,50678.11667,42904.88333,84.663025,2019-02-06 07:00:00,서울,0.2,0,1.5,55.0
70994,93583.0,50691.21667,42891.78333,84.62165,2019-02-06 08:00:00,서울,0.2,0,1.3,46.0
70995,93583.0,50097.25833,43485.74167,86.80573333,2019-02-06 09:00:00,서울,1.5,0,1.0,38.0
70996,93583.0,49908.61667,43674.38333,87.51515,2019-02-06 10:00:00,서울,3.2,0,1.1,38.0
70997,93583.0,49592.60833,43990.39167,88.70826667,2019-02-06 11:00:00,서울,4.9,0,0.8,36.0
70998,93544.5,49169.11667,44375.38333,90.25265833,2019-02-06 12:00:00,서울,7.5,0,0.8,34.0
70999,93517.0,49235.75833,44281.24167,89.9464,2019-02-06 13:00:00,서울,8.9,0,1.1,46.0
71000,93285.0,49724.99167,43560.00833,87.60355833,2019-02-06 14:00:00,서울,9.3,0,1.7,47.0
71001,93053.0,50547.09167,42505.90833,84.0983,2019-02-06 15:00:00,서울,9.2,0,2.6,52.0
71002,93053.0,51720.0,41333.0,79.93195833,2019-02-06 16:00:00,서울,9.1,0,2.1,52.0
71003,93119.66667,53692.74167,39426.925,73.4549,2019-02-06 17:00:00,서울,8.7,0,1.6,52.0
71004,93342.16667,55941.35833,37400.80833,66.86555,2019-02-06 18:00:00,서울,8.1,0,1.6,53.0
71005,94288.0,56364.525,37923.475,67.28316667,2019-02-06 19:00:00,서울,7.9,0,1.8,56.0
71006,94288.0,56137.33333,38150.66667,67.96063333,2019-02-06 20:00:00,서울,7.5,0,1.7,57.0
71007,94288.0,55923.84167,38364.15833,68.60149167,2019-02-06 21:00:00,서울,7.0,0,2.3,71.0
71008,94288.0,56616.425,37671.575,66.53950833,2019-02-06 22:00:00,서울,6.8,0,1.9,77.0
71009,94288.0,56977.28333,37310.71667,65.50363333,2019-02-06 23:00:00,서울,6.5,0,1.7,80.0
71010,94288.0,54690.8,39597.2,72.41516667,2019-02-07 00:00:00,서울,6.3,0,1.6,82.0
71011,94288.0,53695.63333,40592.36667,75.60213333,2019-02-07 01:00:00,서울,5.8,0,1.9,85.0
71012,94288.0,53179.26667,41108.73333,77.307775,2019-02-07 02:00:00,서울,5.2,0,2.2,89.0
71013,94288.0,52948.44167,41339.55833,78.07540833,2019-02-07 03:00:00,서울,4.5,0.0,2.7,83.0
71014,94288.0,53632.16667,40655.83333,75.8093,2019-02-07 04:00:00,서울,3.3,0,3.1,89.0
71015,94288.0,55103.225,39184.775,71.12875833,2019-02-07 05:00:00,서울,1.9,0,3.7,86.0
71016,94288.0,57765.525,36522.475,63.26826667,2019-02-07 06:00:00,서울,0.8,0.5,3.6,76.0
71017,94288.0,61735.69167,32552.30833,52.81281667,2019-02-07 07:00:00,서울,0.3,0,3.5,74.0
71018,94595.58333,69207.75,25387.83333,36.82638333,2019-02-07 08:00:00,서울,-0.8,0,4.3,69.0
71019,97979.0,72849.16667,25129.825,34.49678333,2019-02-07 09:00:00,서울,-1.3,0.0,2.7,62.0
71020,97979.0,72486.53333,25492.46667,35.169925,2019-02-07 10:00:00,서울,-0.9,0,3.8,45.0
71021,97979.0,70877.5,27101.5,38.262375,2019-02-07 11:00:00,서울,-1.6,0,5.0,41.0
71022,97979.0,66879.41667,31099.58333,46.50949167,2019-02-07 12:00:00,서울,-1.2,0,4.6,29.0
71023,97979.0,69454.01667,28524.98333,41.093875,2019-02-07 13:00:00,서울,-0.7,0,4.3,26.0
71024,97979.0,70327.525,27651.475,39.31945,2019-02-07 14:00:00,서울,-0.7,0,4.5,21.0
71025,98145.66667,70086.725,28058.94167,40.03556667,2019-02-07 15:00:00,서울,-1.2,0,4.3,20.0
71026,98479.0,71260.35,27218.65,38.2006,2019-02-07 16:00:00,서울,-1.7,0,4.2,20.0
71027,98479.0,71594.175,26884.825,37.552125,2019-02-07 17:00:00,서울,-2.2,0,3.6,22.0
71028,98479.0,71654.875,26824.13333,37.43644167,2019-02-07 18:00:00,서울,-3.9,0,3.2,23.0
71029,98479.0,70133.10833,28345.89167,40.42765,2019-02-07 19:00:00,서울,-4.8,0,3.8,31.0
71030,98479.0,68478.89167,30000.09167,43.81793333,2019-02-07 20:00:00,서울,-5.5,0,3.8,30.0
71031,98383.0,66537.29167,31845.70833,47.86688333,2019-02-07 21:00:00,서울,-6.3,0,3.3,32.0
71032,98295.0,65804.75833,32490.225,49.374975,2019-02-07 22:00:00,서울,-7.2,0,2.5,37.0
71033,98737.0,67301.3,31435.7,46.723825,2019-02-07 23:00:00,서울,-7.7,0,3.3,39.0
71034,98737.0,64338.41667,34398.575,53.49588333,2019-02-08 00:00:00,서울,-8.2,0,4.7,39.0
71035,98737.0,62186.74167,36550.25833,58.7782,2019-02-08 01:00:00,서울,-8.8,0,1.7,36.0
71036,98737.0,62211.25833,36525.74167,58.71326667,2019-02-08 02:00:00,서울,-9.2,0,1.4,34.0
71037,98737.0,61921.03333,36815.96667,59.45685,2019-02-08 03:00:00,서울,-9.3,0,2.7,35.0
71038,98737.0,62277.99167,36459.00833,58.54485,2019-02-08 04:00:00,서울,-9.6,0,2.9,34.0
71039,99173.0,63701.81667,35471.18333,55.694475,2019-02-08 05:00:00,서울,-9.8,0,2.2,35.0
71040,99495.16667,66605.36667,32889.8,49.40851667,2019-02-08 06:00:00,서울,-10.0,0,1.7,36.0
71041,99179.75,70750.425,28429.325,40.22210833,2019-02-08 07:00:00,서울,-10.0,0,2.0,37.0
71042,99026.0,77392.75833,21633.24167,28.04775,2019-02-08 08:00:00,서울,-10.1,0,1.7,40.0
71043,99085.41667,79296.80833,19788.60833,24.95578333,2019-02-08 09:00:00,서울,-9.5,0,1.1,34.0
71044,99677.33333,78597.95833,21079.375,26.82041667,2019-02-08 10:00:00,서울,-7.1,0,1.5,31.0
71045,99591.0,76958.325,22632.675,29.43000833,2019-02-08 11:00:00,서울,-5.3,0,0.9,26.0
71046,99606.0,72651.16667,26954.83333,37.10985,2019-02-08 12:00:00,서울,-3.9,0,2.0,26.0
71047,99651.0,73741.25833,25909.74167,35.15044167,2019-02-08 13:00:00,서울,-2.6,0,1.7,23.0
71048,99638.5,74845.725,24792.775,33.12595,2019-02-08 14:00:00,서울,-1.5,0,1.9,20.0
71049,99601.0,74611.94167,24989.05833,33.49296667,2019-02-08 15:00:00,서울,-1.9,0,2.8,23.0
71050,99601.0,76127.66667,23473.325,30.8397,2019-02-08 16:00:00,서울,-2.0,0,2.9,23.0
71051,99992.66667,76162.575,23830.1,31.28906667,2019-02-08 17:00:00,서울,-2.5,0,2.7,24.0
71052,100109.0,75261.58333,24847.41667,33.01610833,2019-02-08 18:00:00,서울,-3.9,0,2.2,29.0
71053,100223.0,73398.79167,26824.2,36.55565,2019-02-08 19:00:00,서울,-4.7,0,3.6,33.0
71054,100148.0,71398.44167,28749.55833,40.27560833,2019-02-08 20:00:00,서울,-5.0,0,1.4,33.0
71055,99998.0,69241.675,30756.325,44.42265,2019-02-08 21:00:00,서울,-4.9,0,2.7,32.0
71056,99923.0,68485.36667,31437.64167,45.90610833,2019-02-08 22:00:00,서울,-4.9,0,2.0,34.0
71057,99923.0,70076.93333,29846.06667,42.60455833,2019-02-08 23:00:00,서울,-5.0,0,2.8,34.0
71058,99923.0,66881.01667,33041.98333,49.43693333,2019-02-09 00:00:00,서울,-5.4,0,2.0,37.0
71059,99923.0,64421.80833,35501.19167,55.11568333,2019-02-09 01:00:00,서울,-5.7,0,1.4,38.0
71060,99923.0,63827.78333,36095.21667,56.55228333,2019-02-09 02:00:00,서울,-5.8,0,3.3,39.0
71061,99781.0,63373.41667,36407.58333,57.45046667,2019-02-09 03:00:00,서울,-6.2,0,3.1,36.0
71062,99639.0,63812.65,35826.35,56.14595833,2019-02-09 04:00:00,서울,-6.4,0,2.9,32.0
71063,99096.33333,64488.675,34607.65833,53.66925833,2019-02-09 05:00:00,서울,-7.2,0,2.9,39.0
71064,98790.0,65145.90833,33644.09167,51.64575833,2019-02-09 06:00:00,서울,-7.6,0,3.1,42.0
71065,98720.0,65264.83333,33455.16667,51.26358333,2019-02-09 07:00:00,서울,-8.1,0,1.5,44.0
71066,98728.75,67377.14167,31351.60833,46.540375,2019-02-09 08:00:00,서울,-8.5,0,1.8,44.0
71067,98825.0,66910.75,31914.25,47.697675,2019-02-09 09:00:00,서울,-8.0,0,1.4,36.0
71068,98825.0,67307.69167,31517.30833,46.82705,2019-02-09 10:00:00,서울,-6.4,0,3.2,34.0
71069,98825.0,66520.3,32304.7,48.57910833,2019-02-09 11:00:00,서울,-5.1,0,3.3,27.0
71070,98825.0,64579.1,34245.9,53.03408333,2019-02-09 12:00:00,서울,-4.4,0,4.2,26.0
71071,98825.0,65041.9,33783.1,51.941575,2019-02-09 13:00:00,서울,-3.1,0,2.4,25.0
71072,98825.0,65006.55,33818.45,52.02339167,2019-02-09 14:00:00,서울,-2.5,0,3.3,22.0
71073,98705.0,64562.56667,34142.43333,52.88405833,2019-02-09 15:00:00,서울,-2.4,0,2.4,21.0
71074,98645.0,64933.5,33711.5,51.92025833,2019-02-09 16:00:00,서울,-2.4,0,3.1,21.0
71075,98419.33333,65609.69167,32809.65,50.01710833,2019-02-09 17:00:00,서울,-2.7,0,3.0,21.0
71076,97968.0,67435.64167,30532.35,45.28045,2019-02-09 18:00:00,서울,-3.5,0,2.5,23.0
71077,97968.0,67180.125,30787.875,45.83085833,2019-02-09 19:00:00,서울,-3.9,0,2.1,24.0
71078,97968.0,66258.01667,31709.98333,47.86244167,2019-02-09 20:00:00,서울,-4.5,0,1.9,22.0
71079,97976.33333,65549.225,32427.10833,49.470675,2019-02-09 21:00:00,서울,-5.0,0,2.5,26.0
71080,98068.0,65895.06667,32172.93333,48.82560833,2019-02-09 22:00:00,서울,-5.4,0,3.7,25.0
71081,98068.0,67624.11667,30443.88333,45.02904167,2019-02-09 23:00:00,서울,-5.9,0,2.7,29.0
71082,98068.0,64913.4,33154.6,51.10690833,2019-02-10 00:00:00,서울,-6.5,0,2.1,30.0
71083,98068.0,62636.63333,35431.36667,56.57374167,2019-02-10 01:00:00,서울,-6.9,0,2.4,33.0
71084,98068.0,61622.85,36445.15,59.145725,2019-02-10 02:00:00,서울,-7.5,0,0.5,31.0
71085,98068.0,61319.15833,36748.84167,59.93114167,2019-02-10 03:00:00,서울,-8.1,0,0.6,32.0
71086,98236.75,61037.875,37198.875,60.94558333,2019-02-10 04:00:00,서울,-8.2,0,1.6,33.0
71087,98473.0,60739.1,37733.9,62.12639167,2019-02-10 05:00:00,서울,-8.6,0,1.1,36.0
71088,98473.0,60880.61667,37592.38333,61.74885,2019-02-10 06:00:00,서울,-8.9,0,1.1,39.0
71089,98396.0,60600.08333,37795.91667,62.37233333,2019-02-10 07:00:00,서울,-9.0,0,1.1,39.0
71090,98396.0,60322.725,38073.275,63.11866667,2019-02-10 08:00:00,서울,-8.9,0,0.6,39.0
71091,98396.0,60508.01667,37887.98333,62.62460833,2019-02-10 09:00:00,서울,-7.6,0,0.7,36.0
71092,98396.0,61149.10833,37246.89167,60.9134,2019-02-10 10:00:00,서울,-5.8,0,1.2,32.0
