날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2014-07-18,55385,53075,51899,51218,51133,51478,54287,58546,64106,67699,69219,69489,66402,69961,71605,71403,71241,69690,67768,66831,66406,64118,61290,59491
2014-07-19,55648,53396,51966,51017,50632,50693,52451,54589,58677,62044,64167,64905,63273,64806,65090,64554,63486,61585,61208,61525,62183,60283,58065,56434
2014-07-20,52894,50579,49080,48201,47845,47781,48633,49704,51520,54136,56290,57354,57669,58836,59025,58778,58796,58400,58687,59505,60592,58966,56618,53822
2014-07-21,50177,48006,46808,46196,46195,47125,50658,56186,64020,69345,71398,72455,69795,73423,74839,74504,74291,72945,70777,70096,69047,66224,62789,60535
2014-07-22,56161,53841,52436,51643,51464,52024,54994,59510,66026,70223,71762,72071,69369,72503,73590,73114,73088,71832,70325,69650,68670,65860,62607,60415
2014-07-23,56205,54080,52713,52005,51662,52303,55142,59688,66127,69650,70986,71087,67643,70621,71830,71557,71350,69958,68168,67838,67194,64848,61924,60114
2014-07-24,55791,53624,52271,51374,51122,51577,54302,58452,64813,68558,69963,70342,67432,70601,71947,71522,71483,70499,69137,68852,68190,65686,62727,60829
2014-07-25,56622,54248,52966,51927,51724,52255,55007,59338,66325,71052,73378,74187,71618,74786,76054,75479,75213,73560,71453,70803,69876,67110,64106,61976
2014-07-26,57880,55293,53642,52276,51610,51385,52743,54753,58376,61178,62970,63452,61131,62552,62674,61682,60604,58875,58340,58734,59738,58242,56161,54716
2014-07-27,51488,49376,48001,47029,46730,46598,47526,48401,49883,51843,53629,54459,54520,55392,55563,55511,55620,55715,56020,56785,57555,56406,54549,52179
2014-07-28,48994,47096,45769,45122,45089,46107,49329,54080,61213,65867,67728,68597,65878,69162,70263,69653,69153,67637,65744,65290,64781,62367,59546,57913
2014-07-29,53919,51723,50412,49551,49347,49758,52435,56362,62416,66038,67503,68278,65707,68865,70243,69911,69949,68727,66915,66505,65914,63309,60477,58612
2014-07-30,54491,52263,50849,50116,49861,50322,53100,57169,63403,67604,69618,70521,68458,71594,72841,72516,72439,71085,69092,68532,68072,65506,62410,59965
2014-07-31,55678,53115,51495,50543,50233,50769,53346,57458,63801,68246,70295,71352,69464,71981,72870,71946,71497,70167,67957,67156,66608,64388,61545,59239
2014-08-01,54943,52307,50604,49571,49506,49697,52038,55795,60925,64663,66677,67691,66165,68173,68690,67896,67396,66493,65088,64974,64831,62963,60252,58540
2014-08-02,54548,51982,50265,49206,48798,48577,49808,51433,54210,57161,59697,60964,60486,60767,60013,59194,58364,57645,57713,58448,58772,57195,55317,53788
2014-08-03,50519,48279,46888,45979,45545,45449,46261,47424,49075,51362,53351,54183,54605,55009,54865,54604,54688,55064,55912,56778,57167,55900,54089,51373
2014-08-04,48042,46019,44811,44171,43954,44566,47080,50942,56402,59955,61793,62142,60355,61848,62294,62196,62132,62143,61245,61421,61047,58714,56106,54336
2014-08-05,50580,48157,46674,45779,45831,46591,48825,52360,57781,61470,63168,63908,62583,64837,65788,65587,65723,65267,63856,63873,63416,60784,57757,55671
2014-08-06,51715,49348,47953,47067,46800,47333,49895,53634,59186,63119,64725,65046,63219,65232,66074,65569,65354,64634,63043,62904,61981,59692,56939,55008
2014-08-07,51174,49101,47726,46947,46860,47284,49779,53529,59371,62682,63959,64344,61827,64077,64831,64187,64009,63274,61970,61920,61102,58702,56210,54436
2014-08-08,50831,48685,47483,46737,46816,47406,49755,53239,58706,61946,63119,63774,61538,64090,64948,64480,64326,63285,61733,61472,60666,58178,55771,54366
2014-08-09,50978,48961,47534,46761,46463,46730,48153,50107,53578,56180,57819,58499,57138,58756,59207,58600,57671,56148,55514,56194,56542,54824,53207,52150
2014-08-10,49179,47044,45921,45188,45029,44994,45811,46961,48674,50605,52344,53118,53123,53806,53729,53527,53477,53480,53895,54420,54596,53162,51777,49747
2014-08-11,46893,45148,44177,43692,43931,44983,47932,52386,58968,63188,65105,65649,62988,66119,67540,67200,67410,66193,64625,64488,63507,60993,58302,56608
2014-08-12,52971,50966,49835,49082,49037,49614,52248,55995,61952,65673,67349,68060,65490,68478,69977,69785,69776,68559,66621,66504,65377,62565,59585,57561
2014-08-13,53450,51166,50000,49338,49115,49980,52481,56447,62426,66158,67684,67940,65079,67640,68662,67917,67399,66100,64684,64385,63448,61037,58356,56957
2014-08-14,53159,51126,49944,49239,49212,49879,52183,55896,61170,64193,65015,64796,61535,63979,64920,64587,64544,63858,62913,62675,61696,59591,57480,56357
2014-08-15,52758,50944,49559,48873,48798,49113,50433,52257,55400,58323,60174,60656,59109,61134,61600,61406,60753,59504,59406,60448,60638,59124,57076,55012
2014-08-16,51536,49505,48265,47425,47441,47800,48932,50750,54079,56620,58488,59073,57833,59234,59837,59524,58735,57305,57019,57972,58090,56371,54595,53411
2014-08-17,50115,48221,46990,46161,46014,46129,46775,47709,49261,51244,52799,53295,53190,53916,53960,53646,53382,53485,53969,54952,55046,53778,52388,50363
2014-08-18,47075,45398,44416,44006,44319,45436,48488,53353,60000,63607,64854,65017,62199,65148,66232,65981,66123,65832,64972,64617,63114,60617,58250,56723
2014-08-19,52933,51106,49841,49273,49293,50162,52936,56872,62287,65388,66324,66408,63329,66117,67191,66856,66961,66611,65735,65865,64543,61884,59229,57639
2014-08-20,53651,51525,50445,49768,49788,50589,53328,57346,63039,66300,67370,67370,64389,67385,68596,68321,68391,67292,66130,66079,64748,62396,59746,58169
2014-08-21,54101,52129,50987,50092,50344,51083,53745,58055,63756,67001,68076,67804,64733,67257,68283,67793,67631,66817,65902,66035,64563,61934,59275,57780
2014-08-22,53856,51722,50509,49684,49709,50574,52986,56651,62259,65637,66711,66939,64079,67109,68320,68108,68180,67000,65530,65970,64506,61691,58974,57228
2014-08-23,53481,51504,50193,49372,49123,49404,50691,52400,56201,58909,60611,61446,59574,61621,62159,61329,60324,58400,58076,59343,59043,57154,55235,53681
2014-08-24,50565,48530,47077,46227,46138,46262,46915,47833,49340,51373,53363,54399,54399,55465,55622,55163,55228,55154,55950,57285,57131,55626,53802,51422
2014-08-25,48448,46448,45397,44860,45237,46517,49637,55342,62503,66759,68115,68225,65125,67951,69048,68352,68316,67634,66856,66756,65009,62285,59470,57779
2014-08-26,53745,51712,50622,49908,49889,50852,53496,57637,63395,67013,68219,68884,66023,69306,70689,70380,70408,69424,68068,68161,66093,63060,59935,57937
2014-08-27,53996,51754,50591,49796,49842,50582,53253,57222,62656,65994,67245,67524,64547,67465,68670,68231,68008,66797,65469,65957,64595,61983,59092,57243
2014-08-28,53166,51167,50085,49408,49486,50224,52821,56665,61798,64870,66187,66451,63621,66880,68404,67925,67944,66869,65562,66150,64619,61932,58947,57067
2014-08-29,53226,51217,50212,49558,49414,50306,52821,56707,62074,65356,66549,66943,64150,67150,68468,67897,67771,66230,64689,65111,63609,61287,58516,57053
2014-08-30,53401,51285,49886,49161,49023,49460,50494,52391,55412,58005,59970,60552,58674,60387,60855,60113,59062,57349,57093,58093,57586,56080,54359,52786
2014-08-31,50127,48575,47500,46708,46442,46586,47086,47291,48536,50221,51737,52408,52162,53294,53482,53352,53131,53158,53978,55541,55414,53591,52045,49997
2014-09-01,46740,45016,44029,43677,44001,45611,48745,53485,59921,63957,65928,66809,64067,67736,69406,69278,69177,67509,66394,66802,64589,61732,59076,57213
2014-09-02,53268,51238,50122,49411,49504,50195,52689,56648,61755,64684,66219,66650,63664,66886,67961,67319,67496,66341,65681,65820,63717,60983,58397,56888
2014-09-03,53255,51075,49981,49438,49668,50411,52911,56877,62043,65007,66133,66338,63096,66252,67408,67008,66836,65224,64028,64005,62409,60277,57979,56464
2014-09-04,52645,50731,49690,48958,49072,50098,52634,56463,61725,64930,66310,66640,63492,66752,68156,67980,67988,66700,65556,65978,63996,61401,58865,57455
2014-09-05,53386,51284,50147,49378,49454,50457,52811,56478,61301,64158,65566,65910,63189,66158,67144,66323,65436,63178,61905,62618,61355,59346,56973,55547
2014-09-06,52008,49851,48498,47759,47407,47707,48344,49667,51756,53278,54703,55141,53738,54533,54439,53742,53135,52687,52959,54564,53853,52121,50362,49015
2014-09-07,46071,43915,42477,41694,41154,41238,41458,41977,42637,43598,45158,46124,46522,46876,47167,47224,47178,47101,47664,48762,48110,46964,45875,43776
2014-09-08,40927,39128,38060,37403,37374,37937,39077,40033,39640,39488,39776,40033,40568,41161,41459,41725,42140,42672,43402,44934,44892,44540,43815,42493
2014-09-09,40295,38586,37564,36890,36904,37375,37789,38682,39835,41291,42695,43417,43804,44245,44450,44520,44629,45052,45850,47665,47419,46504,45226,43450
2014-09-10,40921,39285,38236,37627,37661,38369,39520,41566,44880,47798,49806,50638,49929,51277,52155,52235,52376,51993,52460,54015,53251,51669,49801,47543
2014-09-11,44489,42616,41561,41108,41440,42815,45536,50127,56412,60096,62047,62926,60500,63739,65153,65079,65262,63926,62816,63077,60921,58491,56109,54673
2014-09-12,51178,49325,48408,47861,48046,49083,51541,55462,60858,63529,64726,64853,61801,64859,65955,65532,65557,64320,63630,63892,61900,59352,56971,55765
2014-09-13,52429,50529,49381,48588,48425,49002,50008,51620,54843,56994,58451,59223,57067,59051,59351,58657,57763,56150,56407,57805,57152,55705,54130,52834
2014-09-14,49743,47879,46649,45939,45752,46161,46657,47113,48246,49590,50658,50947,50694,51655,51826,51928,52027,52197,53456,55020,54612,53282,51983,49865
2014-09-15,46833,45140,44193,43876,44475,45867,48884,53701,60256,63921,65072,65210,62237,65666,66930,66581,66972,65852,65496,65433,63287,60626,57889,56379
2014-09-16,52655,50653,49561,48773,48981,50144,52461,55919,60586,63319,64231,64618,61388,64918,66507,66298,66380,65131,64875,64952,62655,59976,57214,55579
2014-09-17,51747,49740,48929,48405,48742,49896,52474,56258,61046,63515,64330,64268,60677,63881,65050,64475,64782,63604,63299,63355,61550,59576,57567,55984
2014-09-18,52251,50364,49446,48976,49132,50258,52721,56157,60643,62907,63715,63628,60338,63650,64842,64756,64944,63790,63751,64121,61918,59526,57490,55908
2014-09-19,51933,50241,49343,48852,49124,50234,52532,55947,60206,62455,63151,63078,59891,63251,64544,64337,64490,63135,62694,62875,61226,58986,57060,55836
2014-09-20,52449,50364,49105,48358,48579,49174,50297,51364,53940,55557,57143,57366,54981,56637,57126,56600,56091,54732,55267,56078,55447,54039,52801,51698
2014-09-21,48676,46995,45800,45115,45092,45616,45947,46279,47127,48593,49651,49904,49497,50266,50455,50365,50512,50715,52408,53797,53225,52165,51117,49759
2014-09-22,46139,44272,43535,43150,43673,45235,48132,52495,58259,61560,62951,63372,60454,64169,65691,65459,65574,64318,64361,64310,62199,59756,57540,55995
2014-09-23,51906,50210,49313,48760,48943,50064,52360,55860,60424,62847,63674,63668,60644,64021,65404,65217,65378,64451,64672,64588,62359,60133,57777,56139
2014-09-24,52494,50544,49603,49174,49443,50612,52839,56674,61487,64093,64844,64878,61379,63992,64712,64395,64633,63432,62946,62701,61147,59263,57285,55892
2014-09-25,52343,50381,49492,48926,49184,50436,52931,56355,60490,62713,63518,63419,60226,63707,65360,65364,65682,64663,65072,64749,62219,59989,57828,56416
2014-09-26,52629,50581,49581,49029,49095,50239,52442,55825,60141,62367,63099,62975,59662,62638,63958,63950,64274,63197,63170,62732,60767,58636,56849,55428
2014-09-27,51947,50193,49259,48502,48399,49255,50157,51312,53760,55625,56662,57103,55001,56828,57263,56609,55775,54339,55547,56100,55404,54212,52920,52103
2014-09-28,49184,47399,46022,45462,45426,45875,46149,46511,47528,48734,50030,50445,50178,50852,51161,51141,51203,51621,53595,54241,53717,52722,51624,49712
2014-09-29,46646,45066,44145,43769,44202,45852,48738,53507,59640,62865,64193,64291,61000,63914,65058,64711,64831,63971,64257,63524,61570,59583,57731,56411
2014-09-30,52532,50580,49487,48881,49194,50432,52814,56008,60220,62330,62952,63060,60060,61946,63847,63390,63552,62719,63216,62690,60788,58889,57082,55663
2014-10-01,51949,50163,49044,48291,48676,49814,51927,54956,58847,60849,61359,61220,58019,61289,62527,62417,62630,61683,62051,61761,60076,58371,56678,54997
2014-10-02,51312,49462,48569,48126,48381,49783,52146,55242,59357,61421,62115,62094,58709,61512,62756,62607,62948,62253,62627,62000,60128,58421,57045,55600
2014-10-03,52072,50164,48998,48299,48475,49244,50146,51258,53568,55200,56025,55893,53579,55192,55959,55711,55476,54648,56217,56747,56296,55275,54405,52781
2014-10-04,49543,47489,46313,45661,45885,46923,47839,48751,50393,51637,52550,52419,50648,51794,52098,52001,51705,51272,52956,53237,52787,51992,51142,50647
2014-10-05,47105,44835,43749,43216,43410,44197,44539,44366,44117,45043,45902,45888,45514,46071,46229,46502,46965,47737,50092,50793,50686,49793,49177,47388
2014-10-06,47095,45230,42771,42573,43196,45151,48161,52004,56717,59215,60062,59782,56293,59441,61025,60392,60876,60917,62404,62217,59585,58628,57299,55852
2014-10-07,51857,49759,48826,48488,48963,50338,52742,55470,58956,60576,60922,60481,57075,59653,61021,60920,61420,61421,63184,62806,60804,59224,57855,56371
2014-10-08,52301,50110,49234,48802,49154,50671,52925,55757,59233,60554,60579,60219,56681,59686,60919,60564,61029,60682,61945,61470,59929,58614,57553,56323
2014-10-09,52651,50610,49679,49101,49296,50189,51479,52482,55226,56802,57515,57566,54754,57178,58013,58015,58380,57327,59045,59011,58426,57615,56552,54719
2014-10-10,51229,49430,48523,47888,48277,49635,51704,54367,58118,60012,60635,60540,57332,60241,61530,61468,62005,61315,62372,61430,59612,58060,56669,55525
2014-10-11,51883,49937,48560,47993,48168,49215,50120,50817,52669,53990,54735,54511,52304,54010,54666,54261,53818,53220,54877,54866,54340,53928,52370,52254
2014-10-12,48704,46521,45542,45091,45083,46072,46773,46643,46929,47764,48653,48924,48639,49286,49530,49434,49722,50631,52602,52890,52700,51774,51240,49575
2014-10-13,46505,44841,43952,43729,44247,46181,49145,53424,58730,61202,61957,62111,58620,61349,62458,62063,62435,62243,63509,62573,60777,59021,57752,56741
2014-10-14,52706,50696,49769,49350,49688,51129,53599,56172,59616,60914,60832,60349,56898,60017,61256,61090,61740,61699,63399,62724,61200,59474,58345,57142
2014-10-15,53062,51050,50192,49612,50082,51582,53878,56314,59733,61041,60959,60513,56929,59976,61167,60954,61537,61276,62626,62046,60502,59271,58252,57151
2014-10-16,53156,51252,50281,49840,50240,51534,53696,56585,60217,61808,61714,61224,57279,60160,61352,61207,61643,61904,63575,62871,61214,59800,58841,58228
2014-10-17,54166,52143,50940,50732,51256,52886,55056,57323,60325,61520,61347,60895,56903,59630,60842,60818,61159,61318,62550,61814,60376,59098,58520,57552
2014-10-18,53901,51770,50636,50122,50266,51507,52496,52897,54287,55045,55348,54811,52459,53860,54456,54217,53816,53373,55495,55517,55073,54628,54491,53668
2014-10-19,50324,48141,46987,46640,47020,48018,48332,47946,47530,47559,48164,48128,47330,48091,48651,48806,49270,50652,52772,53074,52856,52471,52281,50554
2014-10-20,47480,45670,44740,44415,45356,47409,50305,54492,59969,62778,63575,63326,59991,62710,63676,63303,63684,63557,64184,63115,61468,60055,59352,58057
2014-10-21,53828,51610,50686,50121,50579,52050,54437,57389,61522,63662,64112,63855,60523,63164,64146,63875,64328,64351,64634,63399,61572,60091,59393,58313
2014-10-22,54346,52134,51084,50718,51179,52722,55106,57883,61428,62952,62984,62587,58769,61837,62524,62245,62605,62643,63678,62665,61480,60348,59533,58389
2014-10-23,54397,52193,51212,50748,51342,52897,55255,57572,60715,61915,62011,61257,57548,60644,61470,61330,62026,62536,64120,63180,61800,60430,59659,58282
2014-10-24,54326,52162,51116,50761,51323,52988,55266,57831,61086,62365,62034,61326,57737,60379,61475,61335,61719,62087,63436,62477,61093,59845,59343,58385
2014-10-25,54654,52281,50934,50430,50832,52011,53164,53447,55079,55790,56092,55548,53023,54332,54712,54433,54260,54288,56059,55774,55313,54905,54831,54461
2014-10-26,51096,48972,47611,46959,47271,48433,48869,48309,47996,48174,48425,48195,47627,48097,48281,48578,49209,50924,53111,52913,52758,52621,52552,51035
2014-10-27,47772,45645,44643,44566,45480,47489,50541,54327,58877,61155,61266,60816,57111,59889,61157,61141,61966,62734,64128,63102,61332,60246,59680,58537
2014-10-28,54685,52428,51355,51006,51838,53679,56114,58645,61989,63203,62839,61996,57952,60687,61698,61570,62260,63340,64811,63935,62408,61165,60423,59519
2014-10-29,55355,52975,52000,51692,52329,53925,56296,58963,62222,63286,63033,62386,58511,61458,62419,62414,62763,63170,63902,63178,61677,60739,60220,59257
2014-10-30,55123,52864,51679,51405,52005,53753,56116,58660,62100,63545,63357,62746,58609,61517,62598,62382,62930,63579,64653,63673,62065,60806,60202,59078
2014-10-31,54984,52784,51590,51148,51890,53556,55768,58632,62654,64208,64278,63994,60295,63042,63889,63867,64173,64259,63722,62280,60948,59870,59622,58914
2014-11-01,55149,52465,51026,50467,50941,52039,52912,53237,54811,55874,56233,56021,53797,55050,55171,54649,54357,54498,55774,55253,54955,54701,54857,54527
2014-11-02,51156,48573,47154,46643,47101,48335,48902,48380,48377,48754,49229,49081,48409,48542,48529,48619,49207,51312,53659,53432,53268,53186,53691,52630
2014-11-03,49266,47083,46093,45843,47102,49256,52400,55839,60013,62305,62368,61932,58228,62228,62021,61780,62542,63008,63871,62824,61207,60439,59896,59414
2014-11-04,55437,53249,52136,51895,52677,54427,56702,59252,62039,63245,62703,61833,57128,60221,61290,61259,62157,62949,64057,63040,61691,60543,59989,59339
2014-11-05,55295,52962,51889,51642,52351,54103,56617,59014,62002,63088,62592,61748,57835,60751,61809,61736,62329,62711,63214,62089,61295,60323,59899,59299
2014-11-06,55394,53006,51768,51369,51908,53637,55971,58579,62330,63684,63393,62502,58459,61462,62449,62149,62810,63263,64014,62889,61796,60565,60010,59641
2014-11-07,55591,53267,52121,51806,52644,54491,57012,59296,62478,63545,63258,62506,58619,61499,62366,62129,62530,63073,63577,62359,61250,60262,59927,59798
2014-11-08,55999,53495,52106,51590,52099,53248,54220,54426,56147,57100,57532,57271,54923,56159,56193,55502,55223,55655,56635,56287,55904,55591,56179,55949
2014-11-09,52596,49971,49107,48175,48723,49823,50374,49493,48785,48603,48949,48600,47848,48309,48466,48626,49387,51513,53678,53735,53734,53804,54438,53474
